0.3,2,5,12,18,100,glass
1.457168413,0.981983232,1.285350741,1.503546386,1.566458835,1.32,1.225121016
1.400371884,1.000592306,1.228796545,1.187894489,1.557316438,1.32379948,1.417017775
1.338481102,1.02711092,1.170381777,1.029282686,1.619727825,1.297658647,1.468623556
1.217666046,1.103860271,1.181208629,1.12811373,1.576082375,1.333611326,1.502680735
1.176237198,1.144400576,1.09055674,1.794606917,1.621851541,1.24916343,1.527878572
1.247621647,1.152796714,1.184280723,1.77379026,1.572188721,1.272903551,1.532311196
1.321977126,1.18836993,1.324801001,1.832368909,1.579053403,1.293881957,1.518085692
1.366293366,1.153530113,1.369150985,1.793760352,1.59963919,1.269694504,1.474832952
1.320928002,1.095566784,1.317862011,1.806932652,1.730924928,1.269909549,1.290126219
1.231994358,1.054798923,1.503503283,1.750379984,1.841375036,1.288818366,1.302227451
1.227553114,1.040964893,1.412236882,1.732762796,1.773262921,1.320070262,1.150566798
1.265723094,1.104920274,1.373292506,1.899505797,1.654870468,1.333156114,1.114770291
1.266284788,1.104944077,1.316379841,1.77616122,1.526360725,1.259586731,1.15
1.263742092,1.077512268,1.566419052,1.814671941,1.558043729,1.246121671,1.188441883
1.250793388,1.130983178,1.685763642,1.837718057,1.555648797,1.285625503,1.166345606
1.26763231,1.100583114,1.355454659,1.790104263,1.508637347,1.432405366,1.177305639
1.135162816,1.108852848,1.386956162,1.772226532,1.533184508,1.531779935,1.210375854
1.229282866,1.098789515,1.537159802,1.787504658,1.523,1.503546386,1.201945386
1.19786421,1.079575044,1.678936928,1.816128013,1.555365951,1.187894489,1.201981563
1.194675327,1.13684524,1.466097217,1.85050739,1.741303385,1.029282686,1.185751862
1.302365634,1.133270658,1.3,1.763502252,1.595276601,1.12811373,1.242782237
1.243446346,1.142846592,1.234604012,1.663039473,1.636721521,1.794606917,1.19701233
1.275496601,1.124966966,1.355454659,1.777747272,1.760986445,1.77379026,1.112581441
1.28547484,1.15841162,1.386956162,1.656268081,1.652914641,1.832368909,1.092874288
1.557417891,1.150213072,1.537159802,1.614473182,1.63902841,1.793760352,1.019315489
1.460214458,1.153962412,1.678936928,1.634260585,1.615234778,1.806932652,1.024591798
1.384670057,1.143955871,1.225121016,1.575705226,1.588525196,1.750379984,1.106920872
1.346582015,1.195380197,1.417017775,1.592777609,1.680368714,1.732762796,1.014081907
1.52177781,1.15841162,1.468623556,1.632034882,1.611038195,1.899505797,1.013628353
1.597953767,1.150213072,1.702680735,1.548484674,1.609282949,1.77616122,1.088020848
1.695435216,1.153962412,1.578785721,1.552924152,1.537162641,1.814671941,1.084828574
1.716824677,1.312139427,1.532311196,1.588915435,1.517592896,1.837718057,1.132720802
1.735943941,1.296143916,1.80856919,1.533739664,1.568392239,1.790104263,1.100693076
1.715474003,1.333490478,1.748329525,1.506868915,1.534552303,1.772226532,1.004746002
1.599193421,1.378666148,1.290126219,1.557575313,1.53646292,1.787504658,0.981282484
1.738953625,1.404227673,1.302227451,1.566691436,1.548869506,1.816128013,1.073983277
1.719620817,1.352824847,1.150566798,1.632824403,1.563461001,1.85050739,0.999141336
1.639692722,1.36292491,1.114770291,1.555257152,1.531635871,1.763502252,1.015410455
1.595934271,1.404991319,1.15,1.640070377,1.523199288,1.663039473,1.04623226
1.720521088,1.432855678,1.188441883,1.613861931,1.566752773,1.777747272,1.100693076
1.703923157,1.527514318,1.166345606,1.655533493,1.57283323,1.656268081,1.004746002
1.740929547,1.543797948,1.177305639,1.705958024,1.604613833,1.614473182,1.025513558
1.740969508,1.549497941,1.210375854,1.753199833,1.593515827,1.634260585,1.007109752
1.732128075,1.394850932,1.201945386,1.613136072,1.647462856,1.575705226,1.067460753
1.668835329,1.413707316,1.201981563,1.621308581,1.75019826,1.592777609,1.039521684
1.767259379,1.463195095,1.185751862,1.68250737,1.778326384,1.632034882,1.073983277
1.567866164,1.550255712,1.242782237,1.625675367,1.865515772,1.548484674,0.999141336
1.764801763,1.577639129,1.19701233,1.536895349,1.851974371,1.552924152,1.015410455
1.620721853,1.553842176,1.112581441,1.515362524,1.91556907,1.588915435,1.04623226
1.574760634,1.576453773,1.228742882,1.51898502,1.850283973,1.533739664,1.085675305
1.651836814,1.50122316,1.193154888,1.47842909,1.826830427,1.506868915,1.088186
1.738907174,1.575092679,1.224591798,1.470288218,1.817890017,1.557575313,1.083166327
1.797095172,1.637038234,1.106920872,1.486116336,1.789630355,1.566691436,1.171930889
1.815664047,1.578054151,1.140819066,1.458915859,1.728848854,1.632824403,1.45758297
1.849602935,1.628445835,1.136283531,1.433460051,1.720050793,1.555257152,1.371670473
1.882357616,1.591573823,1.088020848,1.463511238,1.688387435,1.640070377,1.344542571
1.856900173,1.640496611,1.084828574,1.385046573,1.681568016,1.613861931,1.368841426
1.923388015,1.645384306,1.132720802,1.396807703,1.692564314,1.655533493,1.412502196
1.805509451,1.832706629,1.100693076,1.384013852,1.648422039,1.705958024,1.480952939
1.662804535,1.712632156,1.004746002,1.355656844,1.660700106,1.753199833,1.463433538
1.571261916,1.671972403,1.285350741,1.348735186,1.715085479,1.613136072,1.539115235
1.701736077,1.722117726,1.228796545,1.393451767,1.738350918,1.621308581,1.56633567
1.712538699,1.602149268,1.170381777,1.348999612,1.743451729,1.68250737,1.554567277
1.67388303,1.624382119,1.181208629,1.301535913,1.740962314,1.625675367,1.519832297
1.647499473,1.699296255,1.09055674,1.211144787,1.984237577,1.536895349,1.55417582
1.681027951,1.727584098,1.184280723,1.328822479,1.978408996,1.515362524,1.531294454
1.638692922,1.785453428,1.324801001,1.271694636,1.924137194,1.51898502,1.469708233
1.595700057,1.321977126,1.369150985,1.254507227,1.995686423,1.47842909,1.562698486
1.508271845,1.366293366,1.317862011,1.217628874,1.894745505,1.470288218,1.566288559
1.724219338,1.320928002,1.503503283,1.059769494,1.861175566,1.486116336,1.581412085
1.653463038,1.231994358,1.412236882,1.210102478,1.86700857,1.458915859,1.536407589
1.098813834,1.227553114,1.373292506,1.11568201,1.70043476,1.433460051,1.526312945
1.132698825,1.265723094,1.316379841,1.101227679,1.766422861,1.463511238,1.436970823
0.991589332,1.266284788,1.566419052,1.143325072,1.733028006,1.385046573,1.546269849
1.010977101,1.263742092,1.685763642,1.244069596,1.896654104,1.396807703,1.526628856
1.090396837,1.250793388,1.355454659,1.125225876,1.710290102,1.384013852,1.581412085
1.078783352,1.26763231,1.386956162,1.233607117,1.989748304,1.355656844,1.540758939
0.956439803,1.135162816,1.537159802,1.166557753,1.962796035,1.348735186,1.531294454
1.082090516,1.229282866,1.678936928,1.146045606,1.874832428,1.393451767,1.579708233
1.171652501,1.19786421,1.466097217,1.125952346,1.857820197,1.348999612,1.562698486
1.068608675,1.194675327,1.480176549,1.157397934,1.874456272,1.301535913,1.566288559
1.198474323,1.302365634,1.234604012,1.131138965,1.871270925,1.211144787,1.581412085
1.160362689,1.243446346,1.188559032,1.229883444,1.828423943,1.328822479,1.546407589
1.11005515,1.275496601,1.080933712,1.229952139,1.737837284,1.271694636,1.546312945
1.132635866,1.28547484,1.214579254,1.281916595,1.820602721,1.254507227,1.546970823
1.217238951,1.557417891,1.085445144,1.346006813,1.908750491,1.217628874,1.576269849
1.208256323,1.460214458,1.225121016,1.379749894,1.885731778,1.059769494,1.566288559
1.193893396,1.384670057,1.417017775,1.291887965,2.00882138,1.210102478,1.397469426
1.324951189,1.346582015,1.468623556,1.351041993,1.994050838,1.11568201,1.284093774
1.377211084,1.588915435,1.702680735,1.374781315,1.845854179,1.101227679,1.238086052
1.286240461,1.533739664,1.578785721,1.344010306,1.828216846,1.143325072,0.960313987
1.243892629,1.506868915,1.532311196,1.329455279,1.942358782,1.244069596,1.185750657
1.28890577,1.557575313,1.80856919,1.401752838,1.802124178,1.125225876,0.975238483
1.378478322,1.566691436,1.748329525,1.359548574,1.774078051,1.233607117,1.125952346
1.351953877,1.632824403,1.290126219,1.284432696,1.889541187,1.166557753,1.157397934
1.228592493,1.555257152,1.302227451,1.405338842,1.78168062,1.146045606,1.131138965
1.183148149,1.640070377,1.150566798,1.39688395,1.652925572,1.125952346,1.229883444
1.224329892,1.613861931,1.114770291,1.412885065,1.880314908,1.157397934,1.229952139
1.146573706,1.655533493,1.060841766,1.455496436,1.932572998,1.131138965,1.281916595
1.170161,1.705958024,1.188441883,1.338677248,1.879261982,1.229883444,1.105911205
1.173848224,1.753199833,1.166345606,1.276307485,1.682647452,1.229952139,1.070314706
1.158496405,1.613136072,1.177305639,1.26721167,1.639780484,1.281916595,1.078
1.170560034,1.621308581,1.210375854,1.265499232,1.535461385,1.346006813,1.604613833
1.207590706,1.68250737,1.201945386,1.303520125,1.531488025,1.379749894,1.593515827
1.385933652,1.625675367,1.201981563,1.211465896,1.609443356,1.291887965,1.647462856
1.350561221,1.536895349,1.185751862,1.247390066,1.61,1.351041993,1.75019826
1.293759915,1.515362524,1.242782237,1.193448746,1.608391927,1.374781315,1.778326384
1.26876371,1.19786421,1.19701233,1.182309932,1.63,1.344010306,1.865515772
1.236107443,1.194675327,1.112581441,1.208912284,1.539205417,1.329455279,1.851974371
1.205010033,1.302365634,1.228742882,1.177522489,1.609249293,1.401752838,1.91556907
1.244975258,1.243446346,1.193154888,1.213253201,1.6,1.359548574,1.850283973
1.191086214,1.275496601,1.224591798,1.106897026,1.557779804,1.284432696,1.826830427
1.300913987,1.28547484,1.106920872,1.120597766,1.459036362,1.405338842,1.817890017
1.226468834,1.557417891,1.140819066,1.159912181,1.645628087,1.39688395,1.789630355
1.22467816,1.460214458,1.136283531,0.987219983,1.624285572,1.412885065,1.728848854
1.238573205,1.122306545,1.088020848,1.138565244,1.675,1.455496436,1.720050793
1.254597748,1.085840992,1.084828574,1.112626264,1.625123979,1.338677248,1.688387435
1.296464247,1.11359158,1.132720802,1.039591196,1.605873499,1.276307485,1.681568016
1.322422594,1.133783616,1.100693076,1.088305802,1.66915062,1.26721167,1.692564314
1.372134845,1.132948514,1.004746002,1.222110015,1.640057839,1.265499232,1.648422039
1.369888684,1.146600081,1.124966966,1.154075731,1.672394882,1.303520125,1.660700106
1.435345451,1.118777044,1.15841162,1.02560618,1.678652645,1.211465896,1.715085479
1.364916237,1.214785797,1.150213072,1.091606641,1.669649378,1.247390066,1.738350918
1.358308991,1.120756991,1.153962412,1.055914857,1.72157688,1.193448746,1.743451729
1.350854508,1.114753672,1.143955871,1.116147618,1.725242068,1.182309932,1.740962314
1.29339432,1.157680191,1.195380197,1.110096601,1.652846769,1.208912284,1.984237577
1.298728837,1.167011863,1.15841162,1.194004565,1.675525297,1.177522489,1.978408996
1.262554229,1.223010955,1.150213072,1.18134454,1.621570422,1.213253201,1.924137194
1.32170186,1.141928823,1.153962412,1.319831137,1.585005996,1.106897026,1.995686423
1.354140402,1.094926808,1.312139427,1.248809102,1.537776131,1.120597766,1.894745505
1.3174891,1.092311399,1.296143916,1.213012235,1.617145791,1.159912181,1.861175566
1.497065558,1.104355166,1.065634451,1.211526476,1.503994342,0.987219983,1.86700857
1.481529395,1.041732567,0.997798851,1.190429511,1.685013088,1.138565244,1.70043476
1.490695135,0.949453498,0.998163429,1.280768712,1.648764647,1.112626264,1.766422861
1.477221075,1.001170733,1.050427665,1.181833455,1.561015581,1.039591196,1.733028006
1.527184831,1.321977126,1.046592119,1.157108441,1.569917466,1.088305802,1.896654104
1.530210912,1.366293366,0.995476688,1.211603672,1.5146221,1.222110015,1.710290102
1.590928103,1.320928002,0.940011183,1.171111422,1.808435945,1.154075731,1.989748304
1.530880995,1.231994358,0.965766107,1.181625278,1.862408206,1.02560618,1.962796035
1.529974361,1.227553114,0.955769915,1.217148054,1.821954152,1.091606641,1.874832428
1.559906434,1.265723094,1.049890231,1.24606728,1.870476712,1.055914857,1.857820197
1.59743145,1.266284788,1.095274839,1.131243965,1.809916619,1.116147618,1.874456272
1.609384214,1.263742092,1.039886306,1.106666682,1.785238762,1.110096601,1.871270925
1.527939215,1.250793388,0.954382704,1.195926895,1.767946601,1.194004565,1.828423943
1.600143045,1.26763231,1.228836,1.082857921,1.799620776,1.18134454,1.737837284
1.442163343,1.135162816,1.156387,1.118154837,1.78743228,1.319831137,1.820602721
1.613519578,1.229282866,1.2267,1.124864974,1.805632129,1.248809102,1.908750491
1.505804459,1.19786421,,1.02651438,1.816160717,1.213012235,1.885731778
1.756954062,1.194675327,,1.470288218,1.790854627,1.211526476,2.00882138
1.660273561,1.302365634,,1.486116336,1.823013178,1.190429511,1.994050838
1.585106142,1.243446346,,1.458915859,1.798078737,1.280768712,1.845854179
1.553381553,1.275496601,,1.433460051,1.727909042,1.181833455,1.828216846
1.430056624,1.28547484,,1.463511238,1.705232534,1.32,1.942358782
1.505057976,0.918610162,,1.385046573,1.799767711,1.32379948,1.802124178
1.543482331,0.910879925,,1.396807703,1.731600735,1.297658647,1.774078051
1.389100214,0.886091237,,1.384013852,1.699597611,1.333611326,1.889541187
1.423713984,0.916284482,,1.355656844,1.724994156,1.24916343,1.78168062
1.350280167,0.884753789,,1.348735186,1.711192829,1.272903551,1.652925572
1.35138971,0.909123437,,1.393451767,1.726469413,1.293881957,1.880314908
1.46444779,0.905699086,,1.348999612,1.646035323,1.269694504,1.932572998
1.448942275,0.851279082,,1.301535913,1.719073936,1.269909549,1.879261982
1.367982719,0.862985271,,1.211144787,1.677420412,1.288818366,1.51239794
1.494683833,0.873593057,,1.328822479,1.650689284,1.320070262,1.605873499
1.364819745,0.900015311,,1.271694636,1.60542693,1.333156114,1.66915062
1.541917789,0.917248394,,1.254507227,1.673612995,1.259586731,1.640057839
,0.879313171,,1.217628874,1.68206115,1.246121671,1.672394882
,0.852253644,,1.059769494,1.672470686,1.285625503,1.678652645
,0.889466712,,1.210102478,1.638099183,1.432405366,1.669649378
,0.859083764,,1.11568201,1.68066058,1.531779935,1.72157688
,0.834481414,,1.101227679,1.556389682,1.503546386,1.725242068
,0.858510054,,1.143325072,1.566458835,1.835171461,1.652846769
,0.8603653,,1.244069596,1.557316438,1.655815666,1.552529713
,0.878589973,,1.125225876,1.619727825,1.885467543,1.621570422
,0.875155977,,1.233607117,1.576082375,1.763335353,1.585005996
,0.917014527,,1.166557753,1.621851541,1.858020808,1.537776131
,0.853934844,,1.146045606,1.572188721,1.724316535,1.617145791
,0.861178875,,1.125952346,1.579053403,1.495393942,1.503994342
,0.890226727,,1.157397934,1.59963919,1.857507459,1.685013088
,0.90576413,,1.131138965,1.584459896,1.885439823,1.487646471
,0.953490091,,1.229883444,1.587223013,1.815401101,1.561015581
,0.873489545,,1.229952139,1.393163725,1.6413618,1.569917466
,0.854806355,,1.281916595,1.443400577,1.652540769,1.5146221
,0.844560466,,1.346006813,1.396672596,1.562443592,1.808435945
,0.905595305,,1.379749894,1.34228601,1.514155393,1.862408206
,0.855819117,,1.291887965,1.354252895,1.399540154,1.821954152
,0.887057547,,1.351041993,1.465324991,1.464616408,1.870476712
,0.827624859,,1.374781315,1.352256144,1.484150911,1.809916619
,,,1.344010306,1.358975453,1.434045448,1.785238762
,,,1.329455279,1.347114666,1.496539199,1.767946601
,,,1.401752838,1.339584476,1.533389257,1.799620776
,,,1.359548574,1.379860819,1.539449198,1.78743228
,,,1.284432696,1.394216279,1.584813507,1.805632129
,,,1.405338842,1.130983178,1.601588641,1.816160717
,,,1.39688395,1.100583114,1.470135516,1.790854627
,,,1.412885065,1.108852848,1.515265813,1.823013178
,,,1.455496436,1.098789515,1.586533526,1.798078737
,,,1.405338842,1.079575044,1.516085462,1.727909042
,,,1.39688395,1.13684524,1.547641001,1.705232534
,,,1.412885065,1.133270658,1.625352168,1.799767711
,,,1.455496436,1.142846592,1.598040039,1.731600735
